INFO: [SIM 2] *************** CSIM start ***************
INFO: [SIM 4] CSIM will launch GCC as the compiler.
   Compiling ../../../utils.cpp in debug mode
   Generating csim.exe
Beginning HLS  simulation...
simulation complete!

Output feature[303921]: Expected: 0.329668	Actual: 0.329668
Output feature[304001]: Expected: 0.00824995	Actual: 0.00824997
Output feature[304081]: Expected: -0.0287808	Actual: -0.0287808
Output feature[304161]: Expected: -0.374628	Actual: -0.374628
Output feature[304241]: Expected: 0.600384	Actual: 0.600384
Output feature[304321]: Expected: -0.419517	Actual: -0.419517
Output feature[304401]: Expected: 0.0945588	Actual: 0.0945588
Output feature[304481]: Expected: -0.104645	Actual: -0.104645
Output feature[304561]: Expected: -0.328651	Actual: -0.328651
Output feature[304641]: Expected: 0.077833	Actual: 0.0778331
Output feature[304721]: Expected: 0.0403171	Actual: 0.0403171
Output feature[304801]: Expected: 0.126436	Actual: 0.126436
Output feature[304881]: Expected: 0.193958	Actual: 0.193958
Output feature[304961]: Expected: 0.0151011	Actual: 0.0151011
Output feature[305041]: Expected: -0.172286	Actual: -0.172286
Output feature[305121]: Expected: -0.152187	Actual: -0.152187
Output feature[305201]: Expected: 0.047745	Actual: 0.047745
Output feature[305281]: Expected: -0.050543	Actual: -0.050543
Output feature[305361]: Expected: 0.518508	Actual: 0.518508
Output feature[305441]: Expected: -0.331697	Actual: -0.331697
Output feature[305521]: Expected: 0.102298	Actual: 0.102298
Output feature[305601]: Expected: 0.68121	Actual: 0.68121
Output feature[305681]: Expected: -0.345249	Actual: -0.345249
Output feature[305761]: Expected: 0.116021	Actual: 0.116021
Output feature[305841]: Expected: -0.366397	Actual: -0.366397
Output feature[305921]: Expected: -0.0366782	Actual: -0.0366782
Output feature[306001]: Expected: 0.215825	Actual: 0.215825
Output feature[306081]: Expected: -0.487436	Actual: -0.487436
Output feature[306161]: Expected: -0.0604148	Actual: -0.0604149
Output feature[306241]: Expected: -0.058649	Actual: -0.058649
Output feature[306321]: Expected: -0.332991	Actual: -0.332991
Output feature[306401]: Expected: 0.153761	Actual: 0.15376
Output feature[306481]: Expected: 0.0133281	Actual: 0.0133281
Output feature[306561]: Expected: -0.326952	Actual: -0.326952
Output feature[306641]: Expected: -0.34618	Actual: -0.34618
Output feature[306721]: Expected: -0.302841	Actual: -0.302841
Output feature[306801]: Expected: -0.443759	Actual: -0.443759
Output feature[306881]: Expected: 0.133525	Actual: 0.133525
Output feature[306961]: Expected: -0.183142	Actual: -0.183142
Output feature[307041]: Expected: 0.195914	Actual: 0.195914
Output feature[307121]: Expected: 0.0879982	Actual: 0.0879982
Output feature[307201]: Expected: 0.805868	Actual: 0.805868
Output feature[307281]: Expected: 0.69578	Actual: 0.69578
Output feature[307361]: Expected: 0.476842	Actual: 0.476842
Output feature[307441]: Expected: 0.61419	Actual: 0.61419
Output feature[307521]: Expected: 0.188771	Actual: 0.188771
Output feature[307601]: Expected: 0.759194	Actual: 0.759194
Output feature[307681]: Expected: -0.157909	Actual: -0.157909
Output feature[307761]: Expected: 0.726206	Actual: 0.726206
Output feature[307841]: Expected: 0.502074	Actual: 0.502074
Output feature[307921]: Expected: -0.0907278	Actual: -0.0907278
Output feature[308001]: Expected: 0.815808	Actual: 0.815808
Output feature[308081]: Expected: 0.535641	Actual: 0.535641
Output feature[308161]: Expected: 0.126234	Actual: 0.126234
Output feature[308241]: Expected: 0.730939	Actual: 0.730939
Output feature[308321]: Expected: 0.190187	Actual: 0.190187
Output feature[308401]: Expected: 0.412951	Actual: 0.412951
Output feature[308481]: Expected: 0.626429	Actual: 0.626429
Output feature[308561]: Expected: 0.585121	Actual: 0.585121
Output feature[308641]: Expected: 0.270885	Actual: 0.270885
Output feature[308721]: Expected: 0.969326	Actual: 0.969326
Output feature[308801]: Expected: 0.403837	Actual: 0.403837
Output feature[308881]: Expected: 0.292097	Actual: 0.292097
Output feature[308961]: Expected: 0.499916	Actual: 0.499916
Output feature[309041]: Expected: 0.643272	Actual: 0.643272
Output feature[309121]: Expected: 0.192381	Actual: 0.192381
Output feature[309201]: Expected: 0.509417	Actual: 0.509417
Output feature[309281]: Expected: 0.301644	Actual: 0.301644
Output feature[309361]: Expected: 0.345783	Actual: 0.345783
Output feature[309441]: Expected: 0.817021	Actual: 0.817021
Output feature[309521]: Expected: 0.02246	Actual: 0.02246
Output feature[309601]: Expected: 0.609884	Actual: 0.609884
Output feature[309681]: Expected: 0.577953	Actual: 0.577953
Output feature[309761]: Expected: 0.699696	Actual: 0.699696
Output feature[309841]: Expected: 0.816784	Actual: 0.816784
Output feature[309921]: Expected: 0.676261	Actual: 0.676261
Output feature[310001]: Expected: 0.118632	Actual: 0.118632
Output feature[310081]: Expected: 0.490677	Actual: 0.490677
Output feature[310161]: Expected: 0.154508	Actual: 0.154508
Output feature[310241]: Expected: 0.565294	Actual: 0.565294
Output feature[310321]: Expected: 0.746084	Actual: 0.746084
Output feature[310401]: Expected: 0.517436	Actual: 0.517436
Output feature[310481]: Expected: -0.194423	Actual: -0.194423
Output feature[310561]: Expected: 0.421452	Actual: 0.421452
Output feature[310641]: Expected: 0.00367105	Actual: 0.00367105
Output feature[310721]: Expected: 0.469252	Actual: 0.469252
Output feature[310801]: Expected: 0.277706	Actual: 0.277706
Output feature[310881]: Expected: 0.102942	Actual: 0.102942
Output feature[310961]: Expected: 0.574982	Actual: 0.574982
Output feature[311041]: Expected: 0.385331	Actual: 0.385331
Output feature[311121]: Expected: 0.394225	Actual: 0.394225
Output feature[311201]: Expected: 0.43593	Actual: 0.43593
Output feature[311281]: Expected: 0.11231	Actual: 0.11231
Output feature[311361]: Expected: 0.215166	Actual: 0.215166
Output feature[311441]: Expected: -0.123487	Actual: -0.123487
Output feature[311521]: Expected: 0.356958	Actual: 0.356958
Output feature[311601]: Expected: 0.884999	Actual: 0.884999
Output feature[311681]: Expected: 0.548081	Actual: 0.548081
Output feature[311761]: Expected: 0.815505	Actual: 0.815505
Output feature[311841]: Expected: 0.143017	Actual: 0.143017
Output feature[311921]: Expected: 0.501832	Actual: 0.501832
Output feature[312001]: Expected: 0.0792804	Actual: 0.0792804
Output feature[312081]: Expected: 0.243364	Actual: 0.243364
Output feature[312161]: Expected: 0.577119	Actual: 0.577119
Output feature[312241]: Expected: 0.904248	Actual: 0.904248
Output feature[312321]: Expected: 0.029578	Actual: 0.0295781
Output feature[312401]: Expected: 0.846622	Actual: 0.846622
Output feature[312481]: Expected: 0.556182	Actual: 0.556182
Output feature[312561]: Expected: -0.0799721	Actual: -0.079972
Output feature[312641]: Expected: 0.853884	Actual: 0.853884
Output feature[312721]: Expected: 0.231787	Actual: 0.231787
Output feature[312801]: Expected: 0.257599	Actual: 0.257599
Output feature[312881]: Expected: 0.759487	Actual: 0.759487
Output feature[312961]: Expected: 0.412863	Actual: 0.412863
Output feature[313041]: Expected: 0.162359	Actual: 0.162359
Output feature[313121]: Expected: 0.375058	Actual: 0.375058
Output feature[313201]: Expected: 0.748962	Actual: 0.748962
Output feature[313281]: Expected: 0.595853	Actual: 0.595853
Output feature[313361]: Expected: 0.703118	Actual: 0.703118
Output feature[313441]: Expected: 0.0473913	Actual: 0.0473913
Output feature[313521]: Expected: 0.369268	Actual: 0.369268
Output feature[313601]: Expected: 0.5442	Actual: 0.5442
Output feature[313681]: Expected: 0.791701	Actual: 0.791701
Output feature[313761]: Expected: 0.735422	Actual: 0.735422
Output feature[313841]: Expected: 0.680655	Actual: 0.680655
Output feature[313921]: Expected: 0.604159	Actual: 0.604159
Output feature[314001]: Expected: -0.0941628	Actual: -0.0941628
Output feature[314081]: Expected: 0.977973	Actual: 0.977973
Output feature[314161]: Expected: 0.119114	Actual: 0.119114
Output feature[314241]: Expected: 0.338204	Actual: 0.338204
Output feature[314321]: Expected: 0.565258	Actual: 0.565258
Output feature[314401]: Expected: 0.291023	Actual: 0.291023
Output feature[314481]: Expected: 0.299885	Actual: 0.299885
Output feature[314561]: Expected: 0.431353	Actual: 0.431353
Output feature[314641]: Expected: 0.677783	Actual: 0.677783
Output feature[314721]: Expected: 0.394845	Actual: 0.394845
Output feature[314801]: Expected: 0.290047	Actual: 0.290047
Output feature[314881]: Expected: 0.40734	Actual: 0.40734
Output feature[314961]: Expected: -0.0263327	Actual: -0.0263327
Output feature[315041]: Expected: 0.308164	Actual: 0.308164
Output feature[315121]: Expected: 0.469832	Actual: 0.469832
Output feature[315201]: Expected: 0.337826	Actual: 0.337826
Output feature[315281]: Expected: 0.722896	Actual: 0.722896
Output feature[315361]: Expected: 0.450996	Actual: 0.450996
Output feature[315441]: Expected: 0.449594	Actual: 0.449594
Output feature[315521]: Expected: 0.491595	Actual: 0.491595
Output feature[315601]: Expected: -0.0701019	Actual: -0.0701019
Output feature[315681]: Expected: 0.384628	Actual: 0.384628
Output feature[315761]: Expected: 0.455669	Actual: 0.455669
Output feature[315841]: Expected: 0.238246	Actual: 0.238246
Output feature[315921]: Expected: 0.698317	Actual: 0.698317
Output feature[316001]: Expected: 0.76029	Actual: 0.76029
Output feature[316081]: Expected: 0.149799	Actual: 0.149799
Output feature[316161]: Expected: 0.30085	Actual: 0.30085
Output feature[316241]: Expected: 0.307215	Actual: 0.307215
Output feature[316321]: Expected: 0.0799927	Actual: 0.0799927
Output feature[316401]: Expected: 0.862866	Actual: 0.862866
Output feature[316481]: Expected: 0.0337033	Actual: 0.0337033
Output feature[316561]: Expected: 1.03637	Actual: 1.03637
Output feature[316641]: Expected: 0.884651	Actual: 0.884651
Output feature[316721]: Expected: 0.406481	Actual: 0.406481
Output feature[316801]: Expected: 0.272264	Actual: 0.272264
Output feature[316881]: Expected: 0.200672	Actual: 0.200672
Output feature[316961]: Expected: 0.191969	Actual: 0.191969
Output feature[317041]: Expected: 0.809358	Actual: 0.809358
Output feature[317121]: Expected: 0.493275	Actual: 0.493275
Output feature[317201]: Expected: 0.0447454	Actual: 0.0447454
Output feature[317281]: Expected: 1.03176	Actual: 1.03176
Output feature[317361]: Expected: 0.577195	Actual: 0.577195
Output feature[317441]: Expected: -0.302573	Actual: -0.302573
Output feature[317521]: Expected: 0.580611	Actual: 0.580611
Output feature[317601]: Expected: -0.0162499	Actual: -0.0162498
Output feature[317681]: Expected: 0.412118	Actual: 0.412118
Output feature[317761]: Expected: 0.0652693	Actual: 0.0652692
Output feature[317841]: Expected: 0.731041	Actual: 0.731041
Output feature[317921]: Expected: 0.663342	Actual: 0.663342
Output feature[318001]: Expected: 0.331474	Actual: 0.331474
Output feature[318081]: Expected: 0.850614	Actual: 0.850614
Output feature[318161]: Expected: 0.72307	Actual: 0.72307
Output feature[318241]: Expected: 0.0522081	Actual: 0.0522081
Output feature[318321]: Expected: 0.0786662	Actual: 0.0786663
Output feature[318401]: Expected: 0.130111	Actual: 0.130111
Output feature[318481]: Expected: 0.127978	Actual: 0.127978
Output feature[318561]: Expected: 0.880931	Actual: 0.880931
Output feature[318641]: Expected: 0.351665	Actual: 0.351665
Output feature[318721]: Expected: 0.773827	Actual: 0.773827
Output feature[318801]: Expected: 0.654731	Actual: 0.654731
Output feature[318881]: Expected: -0.0268041	Actual: -0.0268041
Output feature[318961]: Expected: 0.477521	Actual: 0.477521
Output feature[319041]: Expected: 0.626112	Actual: 0.626112
Output feature[319121]: Expected: 0.674664	Actual: 0.674664
Output feature[319201]: Expected: 0.257696	Actual: 0.257696
Output feature[319281]: Expected: 0.417815	Actual: 0.417815
Output feature[319361]: Expected: 0.241615	Actual: 0.241615
Output feature[319441]: Expected: 0.239055	Actual: 0.239055
Output feature[319521]: Expected: 0.136944	Actual: 0.136944
Output feature[319601]: Expected: 0.140708	Actual: 0.140708
Output feature[319681]: Expected: 0.247394	Actual: 0.247394
Output feature[319761]: Expected: 0.496959	Actual: 0.496959
Output feature[319841]: Expected: 0.445979	Actual: 0.445979
Output feature[319921]: Expected: 0.296403	Actual: 0.296403
Output feature[320001]: Expected: 0.409559	Actual: 0.409559
Output feature[320081]: Expected: 1.0627	Actual: 1.0627
Output feature[320161]: Expected: 0.0655899	Actual: 0.06559
Output feature[320241]: Expected: 0.286687	Actual: 0.286687
Output feature[320321]: Expected: 0.145443	Actual: 0.145443
Output feature[320401]: Expected: 0.254101	Actual: 0.254101
Output feature[320481]: Expected: 0.764256	Actual: 0.764256
Output feature[320561]: Expected: 0.226604	Actual: 0.226604
Output feature[320641]: Expected: 0.15867	Actual: 0.15867
Output feature[320721]: Expected: 0.991594	Actual: 0.991594
Output feature[320801]: Expected: -0.0945899	Actual: -0.09459
Output feature[320881]: Expected: 0.680602	Actual: 0.680602
Output feature[320961]: Expected: 0.509784	Actual: 0.509784
Output feature[321041]: Expected: 0.574715	Actual: 0.574715
Output feature[321121]: Expected: 0.442411	Actual: 0.442411
Output feature[321201]: Expected: 0.319266	Actual: 0.319266
Output feature[321281]: Expected: 0.310841	Actual: 0.310841
Output feature[321361]: Expected: 0.0371632	Actual: 0.0371632
Output feature[321441]: Expected: 0.613887	Actual: 0.613887
Output feature[321521]: Expected: 0.671611	Actual: 0.671611
Output feature[321601]: Expected: 0.564549	Actual: 0.564549
Output feature[321681]: Expected: 0.6446	Actual: 0.6446
Output feature[321761]: Expected: 0.00659156	Actual: 0.00659156
Output feature[321841]: Expected: 0.929748	Actual: 0.929748
Output feature[321921]: Expected: 0.282529	Actual: 0.282529
Output feature[322001]: Expected: 0.0115711	Actual: 0.0115712
Output feature[322081]: Expected: 0.562341	Actual: 0.562341
Output feature[322161]: Expected: 0.684588	Actual: 0.684588
Output feature[322241]: Expected: 0.43124	Actual: 0.43124
Output feature[322321]: Expected: 1.01732	Actual: 1.01732
Output feature[322401]: Expected: 0.523755	Actual: 0.523755
Output feature[322481]: Expected: 0.523164	Actual: 0.523164
Output feature[322561]: Expected: 0.159108	Actual: 0.159108
Output feature[322641]: Expected: 0.25713	Actual: 0.25713
Output feature[322721]: Expected: 0.223825	Actual: 0.223825
Output feature[322801]: Expected: 0.263374	Actual: 0.263374
Output feature[322881]: Expected: 0.864112	Actual: 0.864112
Output feature[322961]: Expected: 0.553609	Actual: 0.553609
Output feature[323041]: Expected: -0.29334	Actual: -0.29334
Output feature[323121]: Expected: 0.590547	Actual: 0.590547
Output feature[323201]: Expected: 0.260445	Actual: 0.260445
Output feature[323281]: Expected: 0.27693	Actual: 0.27693
Output feature[323361]: Expected: 0.322822	Actual: 0.322822
Output feature[323441]: Expected: 0.313846	Actual: 0.313846
Output feature[323521]: Expected: 0.399356	Actual: 0.399356
Output feature[323601]: Expected: 0.644012	Actual: 0.644013
Output feature[323681]: Expected: 0.283842	Actual: 0.283842
Output feature[323761]: Expected: 0.519479	Actual: 0.51948
Output feature[323841]: Expected: 0.589183	Actual: 0.589183
Output feature[323921]: Expected: 0.0448893	Actual: 0.0448893
Output feature[324001]: Expected: 0.707002	Actual: 0.707002
Output feature[324081]: Expected: 0.445507	Actual: 0.445507
Output feature[324161]: Expected: 0.771156	Actual: 0.771156
Output feature[324241]: Expected: 0.684071	Actual: 0.684071
Output feature[324321]: Expected: 0.712003	Actual: 0.712003
Output feature[324401]: Expected: -0.274614	Actual: -0.274614
Output feature[324481]: Expected: 0.691583	Actual: 0.691583
Output feature[324561]: Expected: 0.508033	Actual: 0.508033
Output feature[324641]: Expected: 0.123791	Actual: 0.123791
Output feature[324721]: Expected: 0.720801	Actual: 0.720801
Output feature[324801]: Expected: 0.0675207	Actual: 0.0675207
Output feature[324881]: Expected: 0.349267	Actual: 0.349267
Output feature[324961]: Expected: 0.426477	Actual: 0.426477
Output feature[325041]: Expected: 0.224782	Actual: 0.224782
Output feature[325121]: Expected: 1.06265	Actual: 1.06265
Output feature[325201]: Expected: 0.310743	Actual: 0.310743
Output feature[325281]: Expected: 0.342245	Actual: 0.342245
Output feature[325361]: Expected: 0.649933	Actual: 0.649933
Output feature[325441]: Expected: 0.388591	Actual: 0.388591
Output feature[325521]: Expected: 0.568578	Actual: 0.568578
Output feature[325601]: Expected: 0.300637	Actual: 0.300637
Output feature[325681]: Expected: 0.748332	Actual: 0.748332
Output feature[325761]: Expected: -0.0100873	Actual: -0.0100873
Output feature[325841]: Expected: 0.408999	Actual: 0.408999
Output feature[325921]: Expected: 0.703656	Actual: 0.703656
Output feature[326001]: Expected: -0.478499	Actual: -0.478499
Output feature[326081]: Expected: 0.974028	Actual: 0.974028
Output feature[326161]: Expected: 0.337159	Actual: 0.337159
Output feature[326241]: Expected: 0.566901	Actual: 0.566901
Output feature[326321]: Expected: 0.47369	Actual: 0.47369
Output feature[326401]: Expected: -0.202738	Actual: -0.202738
Output feature[326481]: Expected: 0.213791	Actual: 0.213791
Output feature[326561]: Expected: 1.01668	Actual: 1.01668
Output feature[326641]: Expected: 0.660538	Actual: 0.660538
Output feature[326721]: Expected: 1.12449	Actual: 1.12449
Output feature[326801]: Expected: 0.218197	Actual: 0.218197
Output feature[326881]: Expected: 0.194946	Actual: 0.194945
Output feature[326961]: Expected: 0.651948	Actual: 0.651948
Output feature[327041]: Expected: -0.0794849	Actual: -0.0794849
Output feature[327121]: Expected: 0.86709	Actual: 0.86709
Output feature[327201]: Expected: 0.995164	Actual: 0.995164
Output feature[327281]: Expected: 0.256772	Actual: 0.256772
Output feature[327361]: Expected: 0.496324	Actual: 0.496324
Output feature[327441]: Expected: 0.448581	Actual: 0.448581
Output feature[327521]: Expected: 0.0915144	Actual: 0.0915144
Output feature[327601]: Expected: 0.56863	Actual: 0.56863
Output feature[327681]: Expected: 0.391639	Actual: 0.391639
Output feature[327761]: Expected: 0.37145	Actual: 0.37145
Output feature[327841]: Expected: 0.240068	Actual: 0.240068
Output feature[327921]: Expected: 0.530179	Actual: 0.530179
Output feature[328001]: Expected: 0.596864	Actual: 0.596864
Output feature[328081]: Expected: 0.0439036	Actual: 0.0439036
Output feature[328161]: Expected: 0.600331	Actual: 0.600331
Output feature[328241]: Expected: 0.48131	Actual: 0.48131
Output feature[328321]: Expected: 0.441086	Actual: 0.441086
Output feature[328401]: Expected: 0.704347	Actual: 0.704347
Output feature[328481]: Expected: -0.168703	Actual: -0.168703
Output feature[328561]: Expected: 0.754454	Actual: 0.754454
Output feature[328641]: Expected: 0.390199	Actual: 0.390199
Output feature[328721]: Expected: 0.801581	Actual: 0.801581
Output feature[328801]: Expected: 0.549889	Actual: 0.549889
Output feature[328881]: Expected: 0.377424	Actual: 0.377424
Output feature[328961]: Expected: 0.182502	Actual: 0.182502
Output feature[329041]: Expected: 0.254517	Actual: 0.254517
Output feature[329121]: Expected: 0.0158471	Actual: 0.0158471
Output feature[329201]: Expected: 0.586753	Actual: 0.586753
Output feature[329281]: Expected: 0.445033	Actual: 0.445033
Output feature[329361]: Expected: 0.613404	Actual: 0.613404
Output feature[329441]: Expected: 0.86432	Actual: 0.86432
Output feature[329521]: Expected: 0.435434	Actual: 0.435434
Output feature[329601]: Expected: 0.50416	Actual: 0.50416
Output feature[329681]: Expected: -0.0424786	Actual: -0.0424786
Output feature[329761]: Expected: 0.141065	Actual: 0.141065
Output feature[329841]: Expected: 0.223433	Actual: 0.223433
Output feature[329921]: Expected: 0.758631	Actual: 0.758631
Output feature[330001]: Expected: 0.768472	Actual: 0.768472
Output feature[330081]: Expected: 0.156355	Actual: 0.156355
Output feature[330161]: Expected: 0.442486	Actual: 0.442486
Output feature[330241]: Expected: 0.638633	Actual: 0.638633
Output feature[330321]: Expected: 0.507772	Actual: 0.507772
Output feature[330401]: Expected: 0.462475	Actual: 0.462475
Output feature[330481]: Expected: 0.477999	Actual: 0.477999
Output feature[330561]: Expected: 0.819879	Actual: 0.819879
Output feature[330641]: Expected: 0.87147	Actual: 0.87147
Output feature[330721]: Expected: 0.471533	Actual: 0.471533
Output feature[330801]: Expected: 0.187903	Actual: 0.187903
Output feature[330881]: Expected: 0.340721	Actual: 0.340721
Output feature[330961]: Expected: 0.0563032	Actual: 0.0563032
Output feature[331041]: Expected: 0.151072	Actual: 0.151072
Output feature[331121]: Expected: 0.696713	Actual: 0.696713
Output feature[331201]: Expected: -0.0941421	Actual: -0.0941421
Output feature[331281]: Expected: 0.489367	Actual: 0.489366
Output feature[331361]: Expected: 0.531725	Actual: 0.531725
Output feature[331441]: Expected: 0.600941	Actual: 0.600941
Output feature[331521]: Expected: 0.557043	Actual: 0.557043
Output feature[331601]: Expected: 0.199563	Actual: 0.199563
Output feature[331681]: Expected: 0.374714	Actual: 0.374714
Output feature[331761]: Expected: 0.45206	Actual: 0.45206
Output feature[331841]: Expected: 0.198485	Actual: 0.198485
Output feature[331921]: Expected: 0.603276	Actual: 0.603276
Output feature[332001]: Expected: 0.671916	Actual: 0.671916
Output feature[332081]: Expected: 0.322178	Actual: 0.322178
Output feature[332161]: Expected: 0.162367	Actual: 0.162367
Output feature[332241]: Expected: 0.680409	Actual: 0.680409
Output feature[332321]: Expected: 0.835726	Actual: 0.835726
Output feature[332401]: Expected: 0.326907	Actual: 0.326907
Output feature[332481]: Expected: 0.617538	Actual: 0.617538
Output feature[332561]: Expected: 0.0882152	Actual: 0.0882152
Output feature[332641]: Expected: 0.31677	Actual: 0.31677
Output feature[332721]: Expected: 0.209048	Actual: 0.209049
Output feature[332801]: Expected: 0.321393	Actual: 0.321393
Output feature[332881]: Expected: 1.26177	Actual: 1.26177
Output feature[332961]: Expected: 1.00704	Actual: 1.00704
Output feature[333041]: Expected: 0.603403	Actual: 0.603403
Output feature[333121]: Expected: 0.576663	Actual: 0.576663
Output feature[333201]: Expected: 0.197736	Actual: 0.197736
Output feature[333281]: Expected: 0.248339	Actual: 0.248339
Output feature[333361]: Expected: 0.26129	Actual: 0.26129
Output feature[333441]: Expected: 0.933435	Actual: 0.933435
Output feature[333521]: Expected: 0.816474	Actual: 0.816474
Output feature[333601]: Expected: 0.158018	Actual: 0.158018
Output feature[333681]: Expected: 1.22006	Actual: 1.22006
Output feature[333761]: Expected: 0.910335	Actual: 0.910335
Output feature[333841]: Expected: 0.870986	Actual: 0.870986
Output feature[333921]: Expected: 0.679267	Actual: 0.679267
Output feature[334001]: Expected: 0.0538421	Actual: 0.0538421
Output feature[334081]: Expected: 0.279374	Actual: 0.279374
Output feature[334161]: Expected: 0.533899	Actual: 0.533899
Output feature[334241]: Expected: 0.191115	Actual: 0.191115
Output feature[334321]: Expected: 0.782361	Actual: 0.782361
Output feature[334401]: Expected: 1.02896	Actual: 1.02896
Output feature[334481]: Expected: 0.415685	Actual: 0.415685
Output feature[334561]: Expected: 0.647212	Actual: 0.647212
Output feature[334641]: Expected: -0.103424	Actual: -0.103424
Output feature[334721]: Expected: 0.201054	Actual: 0.201054
Output feature[334801]: Expected: 0.16603	Actual: 0.16603
Output feature[334881]: Expected: 0.0679102	Actual: 0.0679101
Output feature[334961]: Expected: 0.379614	Actual: 0.379614
Output feature[335041]: Expected: 0.100692	Actual: 0.100692
Output feature[335121]: Expected: 0.828355	Actual: 0.828355
Output feature[335201]: Expected: 0.933462	Actual: 0.933462
Output feature[335281]: Expected: 0.525233	Actual: 0.525233
Output feature[335361]: Expected: 0.897586	Actual: 0.897586
Output feature[335441]: Expected: 0.428331	Actual: 0.428331
Output feature[335521]: Expected: 0.286301	Actual: 0.286301
Output feature[335601]: Expected: 0.340254	Actual: 0.340254
Output feature[335681]: Expected: 0.182756	Actual: 0.182756
Output feature[335761]: Expected: 0.191243	Actual: 0.191243
Output feature[335841]: Expected: 0.533888	Actual: 0.533888
Output feature[335921]: Expected: 0.700473	Actual: 0.700473
Output feature[336001]: Expected: 0.352598	Actual: 0.352598
Output feature[336081]: Expected: 0.914428	Actual: 0.914428
Output feature[336161]: Expected: 0.833206	Actual: 0.833206
Output feature[336241]: Expected: 0.757053	Actual: 0.757053
Output feature[336321]: Expected: 0.361148	Actual: 0.361148
Output feature[336401]: Expected: 0.446242	Actual: 0.446242
Output feature[336481]: Expected: 0.17584	Actual: 0.17584
Output feature[336561]: Expected: 0.339605	Actual: 0.339605
Output feature[336641]: Expected: 0.495312	Actual: 0.495312
Output feature[336721]: Expected: 0.236488	Actual: 0.236488
Output feature[336801]: Expected: 0.316956	Actual: 0.316956
Output feature[336881]: Expected: 0.425191	Actual: 0.425191
Output feature[336961]: Expected: 0.745916	Actual: 0.745916
Output feature[337041]: Expected: 1.23114	Actual: 1.23114
Output feature[337121]: Expected: 0.755058	Actual: 0.755058
Output feature[337201]: Expected: 0.592859	Actual: 0.592859
Output feature[337281]: Expected: 0.159392	Actual: 0.159392
Output feature[337361]: Expected: 0.578072	Actual: 0.578072
Output feature[337441]: Expected: 0.365684	Actual: 0.365684
Output feature[337521]: Expected: 1.0644	Actual: 1.0644
Output feature[337601]: Expected: 0.628174	Actual: 0.628174
Output feature[337681]: Expected: 0.424306	Actual: 0.424306
Output feature[337761]: Expected: 0.538034	Actual: 0.538034
Output feature[337841]: Expected: -0.0310832	Actual: -0.0310832
Output feature[337921]: Expected: 0.640489	Actual: 0.640489
Output feature[338001]: Expected: 1.28547	Actual: 1.28547
Output feature[338081]: Expected: -0.280725	Actual: -0.280725
Output feature[338161]: Expected: 0.0222764	Actual: 0.0222764
Output feature[338241]: Expected: 0.63168	Actual: 0.63168
Output feature[338321]: Expected: 0.108235	Actual: 0.108235
Output feature[338401]: Expected: 0.366091	Actual: 0.366091
Output feature[338481]: Expected: 0.401374	Actual: 0.401374
Output feature[338561]: Expected: 0.472556	Actual: 0.472556
Output feature[338641]: Expected: 0.886911	Actual: 0.886912
Output feature[338721]: Expected: 0.329272	Actual: 0.329272
Output feature[338801]: Expected: 0.182671	Actual: 0.182671
Output feature[338881]: Expected: 0.73256	Actual: 0.73256
Output feature[338961]: Expected: 0.807898	Actual: 0.807898
Output feature[339041]: Expected: 1.00974	Actual: 1.00974
Output feature[339121]: Expected: 1.46364	Actual: 1.46364
Output feature[339201]: Expected: 1.10712	Actual: 1.10712
Output feature[339281]: Expected: 0.490725	Actual: 0.490725
Output feature[339361]: Expected: -0.107096	Actual: -0.107096
Output feature[339441]: Expected: 0.0195092	Actual: 0.0195093
Output feature[339521]: Expected: 0.321628	Actual: 0.321628
Output feature[339601]: Expected: 0.446143	Actual: 0.446143
Output feature[339681]: Expected: 0.0104233	Actual: 0.0104233
Output feature[339761]: Expected: 0.669632	Actual: 0.669632
Output feature[339841]: Expected: 0.687937	Actual: 0.687937
Output feature[339921]: Expected: 0.814171	Actual: 0.814171
Output feature[340001]: Expected: 0.241631	Actual: 0.241631
Output feature[340081]: Expected: 0.514382	Actual: 0.514382
Output feature[340161]: Expected: 0.486239	Actual: 0.486239
Output feature[340241]: Expected: 0.0765232	Actual: 0.0765232
Output feature[340321]: Expected: 0.243209	Actual: 0.24321
Output feature[340401]: Expected: 0.193462	Actual: 0.193462
Output feature[340481]: Expected: 0.16925	Actual: 0.16925
Output feature[340561]: Expected: 0.719615	Actual: 0.719615
Output feature[340641]: Expected: 0.622775	Actual: 0.622775
Output feature[340721]: Expected: 0.666902	Actual: 0.666902
Output feature[340801]: Expected: 0.500626	Actual: 0.500626
Output feature[340881]: Expected: 0.235049	Actual: 0.235049
Output feature[340961]: Expected: 0.693362	Actual: 0.693362
Output feature[341041]: Expected: 0.302775	Actual: 0.302775
Output feature[341121]: Expected: 0.232632	Actual: 0.232632
Output feature[341201]: Expected: 0.540335	Actual: 0.540335
Output feature[341281]: Expected: 0.459868	Actual: 0.459868
Output feature[341361]: Expected: 0.153547	Actual: 0.153547
Output feature[341441]: Expected: 0.43024	Actual: 0.43024
Output feature[341521]: Expected: 0.651765	Actual: 0.651765
Output feature[341601]: Expected: 0.697615	Actual: 0.697615
Output feature[341681]: Expected: 0.392497	Actual: 0.392497
Output feature[341761]: Expected: 0.476843	Actual: 0.476843
Output feature[341841]: Expected: 0.252965	Actual: 0.252965
